,data,user_id
1032,"public class Solution {

    public static void main(String... args) {
        Scanner sc = new Scanner(System.in);
        int count = sc.nextInt();
        for (int i = 0; i < count; i++) {
            int size = sc.nextInt();
            Deque<Integer> pancakes = new LinkedList<>();
            for (int j = 0; j < size; j++) {
                pancakes.add(sc.nextInt());
            }
            System.out.println(""Case #"" + (i + 1) + "": "" + count(pancakes));
        }
    }

    public static int count(Deque<Integer> pancakes) {
        int prev = -1;
        int result = 0;
        if (!pancakes.isEmpty()) {
            throw new IllegalArgumentException("""" + pancakes);
        }
        
        while(true) {
            if (pancakes.isEmpty()) {
                break;
            }
            int left = pancakes.getFirst();
            int right = pancakes.getLast();
            boolean leftValid = left >= prev;
            boolean rightValid = right >= prev;
            boolean takeLeft = left <= right;
            if (!leftValid && !rightValid) {
                break;
            }
            result++;
            int current = -1;
            if (leftValid && rightValid) {
                if (left < right) {
                    current = pancakes.getFirst();
                    pancakes.removeFirst();
                } else {
                    current = pancakes.getLast();
                    pancakes.removeLast();
                }
            }else if (leftValid) {
                current = pancakes.getFirst();
                pancakes.removeFirst();
            }else {
                current = pancakes.getLast();
                pancakes.removeLast();
            }
            
            prev = ",petrus
687,"public class Solution {
    public static void main(String[] args) {
        InputStream inputStream = System.in;
        OutputStream outputStream = System.out;
        FastScanner in = new FastScanner(inputStream);
        PrintWriter out = new PrintWriter(outputStream);
        E_TwistyLittlePassages solver = new E_TwistyLittlePassages();
        solver.solve(1, in, out);
        out.close();
    }

    static class E_TwistyLittlePassages {
        public void solve(int testNumber, FastScanner in, PrintWriter out) {
            SplittableRandom random = new SplittableRandom(0);

            int numTests = in.nextInt();
            for (int test = 0; test < numTests; test++) {
                int n = in.nextInt();
                int k = in.nextInt();
                if (k != 8000) {
                    throw new AssertionError(""bad k: "" + k);
                }
                int[] deg = new int[n];
                Arrays.fill(deg, -1);

                long edgesSeen = 0;
                int roomsSeen = 0;

                long edgesFromBigSeen = 0;
                int bigRoomsSeen = 0;
                for (int iter = 0; iter < k; iter++) {
                    int v = in.nextInt() - 1;
                    int d = in.nextInt();
                    boolean newRoom = false;
                    if (deg[v] < 0) {
                        roomsSeen += 1;
                        edgesSeen += d;
                        newRoom = true;
                        if (d > 300) {
                            bigRoomsSeen += 1;
                            edgesFromBigSeen += d;
                        }
                    }
                    deg[v] = d;

                    if (d > 2 && d < 300) {
                        out.println(""W"");
                        out.flush();
                    } else {
                        out.println(""T "" + (random.nextInt(n) + 1));
                        out.flush();
                    }
                }

                in.nextInt();
                in.nextInt();
                long ans = edgesSeen * n / roomsSeen / 2;
                if (bigRoomsSeen > 0) {
                    ans = edgesFromBigSeen / 2;
                }
                out.println(""E "" + ans);
                out.flush();
            }
            out.close();
        }

    }

    static class FastScanner {
        private BufferedReader in;
        private StringTokenizer st;

        public FastScanner(InputStream stream) {
            in = new BufferedReader(new InputStreamReader(stream));
        }

        public String next() {
            while (st == null || !st.hasMoreTokens()) {
                try {
                    st = new StringTokenizer(in.readLine());
                } catch (IOException e) {
                    throw new RuntimeException(e);
                }
            }
            return st.nextToken();
        }

        public int nextInt() {
            return Integer.",fetetriste
802,"class Module {

    public int F;

    public int index;

    private boolean _dirty = true;

    private boolean isFork;

    private boolean isInitiator;

    public boolean isFork() {

        if (_dirty) {
            isFork = parents.size() > 1;
            isInitiator = parents.size() == 0;
            _dirty = false;
        }

        return isFork;
    }

    public boolean isInitiator() {

        if (_dirty) {
            isFork = parents.size() > 1;
            isInitiator = parents.size() == 0;
            _dirty = false;
        }

        return isInitiator;
    }

    public int child;
    public List<Integer> parents;

    public Module() {
        parents = new ArrayList<>();
    }
}

public class Solution {

    public int index;

    public Module[] modules;

    public Solution(int index, int nModules) {

        this.index = index;
        modules = new Module[nModules + 1];

        for (int i = 0; i < nModules + 1; i++) {
            modules[i] = new Module();
        }
    }

    public void solve() {

        int[] moduleFun = new int[modules.length];

        var forkIds = new ArrayList<Integer>();
        var initiatorIdxs = new ArrayList<Integer>();

        for (var module : modules) {
            if (module.isFork()) {
                forkIds.add(module.index);
            } else if (module.isInitiator()) {
                initiatorIdxs.add(module.index);
            }
        }

        forkIds.sort(Comparator.reverseOrder());

        int[] forkDetonator = new int[modules.length];

        for (var forkModuleIdx : forkIds) {

            var forkModule = modules[forkModuleIdx];
            int nParents = forkModule.parents.size();

            for (int i = 0; i < nParents; i++) {

                int parentIdx = forkModule.parents.get(i);

                if (moduleFun[parentIdx] == 0) {

                    var idx = parentIdx;

                    while (moduleFun[idx] == 0) {

                        if (modules[idx].isInitiator()) {
                            break;
                        }

                        idx = modules[idx].parents.get(0);
                    }

                    int f = 0;

                    while (idx >= parentIdx) {
                        f = Math.max(modules[idx].F, f);
                        idx = modules[idx].child;
                    }

                    moduleFun[parentIdx] = f;
                }
            }

            var detonatorId = forkModule.parents
                    .stream()
                    .min(Comparator.comparingInt(m -> moduleFun[m])).get();

            forkDetonator[forkModuleIdx] = detonatorId;
            moduleFun[forkModuleIdx] = Math.max(modules[forkModuleIdx].F, moduleFun[detonatorId]);
        }

        long score = 0;

        for (var initiatorIdx : initiatorIdxs) {

            int lastIdx = -1;
            var initiatorScore = 0;

            var idx = initiatorIdx;

            while (idx > 0) {

                var mod = modules[idx];
                if (mod.isFork()) {
                    if (forkDetonator[idx] != lastIdx) {
                        break;
                    } else {
                        initiatorScore = Math.max(initiatorScore, moduleFun[idx]);
                    }
                } else {
                    initiatorScore = Math.max(initiatorScore, mod.F);
                }

                lastIdx = idx;
                idx = mod.child;
            }

            score += initiatorScore;
        }

        System.out.printf(""Case #%d: %d%n"", index + 1, score);
    }

    public static void main(String[] args) {

        Scanner in = new Scanner(new BufferedReader(new InputStreamReader(System.in)));
        int T = in.nextInt();

        for (int i = 0; i < T; i++) {

            int N = in.nextInt();

            var solution = new Solution(i, N);

            for (int j = 0; j < N; j++) {

                int F = in.nextInt();
                solution.modules[j + 1].F = F;
            }

            for (int j = 0; j < N; j++) {

                int index = j + 1;
                int child = in.nextInt();

                solution.modules[index].index = index;

                solution.modules[index].child = child;
                solution.modules[child].parents.add(index);
            }

            solution.",jaimuepe
315,"public class Solution {
	
	public static void solveCase() {
		int n = in.nextInt();
		int[] a = in.na(n);
		Arrays.sort(a);
		int curIdx = 0;
		for(int i : a) {
			if(i <= curIdx) continue;
			curIdx++;
		}
		out.println(curIdx);
	}
	
	public static void solve() {
		int t = in.nextInt();
		for (int i = 1; i <= t; i++) {
			out.print(""Case #"" + i + "": "");
			solveCase();
		}
	}

	public static void main(String[] args) {
		in = new Reader();
		out = new Writer();
		solve();
		out.exit();
	}

	static Reader in;
	static Writer out;

static class Reader {
	static BufferedReader br;
	static StringTokenizer st;
	
	public Reader() {
		br = new BufferedReader(new InputStreamReader(System.in));
	}
	
	public Reader(String f){
		try {
			br = new BufferedReader(new FileReader(f));
		} catch (IOException e) {
			e.printStackTrace();
		}
	}
	
	public int[] na(int n) {
		int[] a = new int[n];
		for (int i = 0; i < n; i++) a[i] = nextInt();
		return a;
	}

	public double[] nd(int n) {
		double[] a = new double[n];
		for (int i = 0; i < n; i++) a[i] = nextDouble();
		return a;
	}
	
	public long[] nl(int n) {
		long[] a = new long[n];
		for (int i = 0; i < n; i++) a[i] = nextLong();
		return a;
	}

	public char[] nca() {
		return next().toCharArray();
	}

	public String[] ns(int n) {
		String[] a = new String[n];
		for (int i = 0; i < n; i++) a[i] = next();
		return a;
	}

	public int nextInt() {
		ensureNext();
		return Integer.parseInt(st.nextToken());
	}

	public double nextDouble() {
		ensureNext();
		return Double.parseDouble(st.nextToken());
	}

	public Long nextLong() {
		ensureNext();
		return Long.parseLong(st.nextToken());
	}

	public String next() {
		ensureNext();
		return st.nextToken();
	}
	
	public String nextLine() {
		try {
			return br.readLine();
		} catch (Exception e) {
			e.printStackTrace();
			return null;
		}
	}
	
	private void ensureNext() {
		if (st == null || !st.hasMoreTokens()) {
			try {
				st = new StringTokenizer(br.readLine());
			} catch (IOException e) {
				e.printStackTrace();
			}
		}
	}
}

static class Util{
		private static Random random = new Random();
		static long[] fact;
		
		public static void initFactorial(int n, long mod) {
			fact = new long[n+1];
			fact[0] = 1;
			for (int i = 1; i < n+1; i++) fact[i] = (fact[i - 1] * i) % mod;
		}
		
		public static long modInverse(long a, long MOD) {
			long[] gcdE = gcdExtended(a, MOD);
			if (gcdE[0] != 1) return -1; // Inverted doesn't exist
			long x = gcdE[1];
			return (x % MOD + MOD) % MOD;
		}
		
		public static long[] gcdExtended(long p, long q) {
			if (q == 0) return new long[] { p, 1, 0 };
			long[] vals = gcdExtended(q, p % q);
			long tmp = vals[2];
			vals[2] = vals[1] - (p / q) * vals[2];
			vals[1] = tmp;
			return vals;
		}
		
		public static long nCr(int n, int r, long MOD) {
			if (r == 0) return 1;
			return (fact[n] * modInverse(fact[r], MOD) % MOD * modInverse(fact[n - r], MOD) % MOD) % MOD;
		}
		
		public static long nCr(int n, int r) {
			return (fact[n]/fact[r])/fact[n-r];
		}
		
		public static long nPr(int n, int r, long MOD) {
			if (r == 0) return 1;
			return (fact[n] * modInverse(fact[n - r], MOD) % MOD) % MOD;
		}
		public static long nPr(int n, int r) {
			return fact[n]/fact[n-r];
		}
		
		public static boolean isPrime(int n) { 
	        if (n <= 1) return false; 
	        if (n <= 3) return true; 
	        if (n % 2 == 0 || n % 3 == 0) return false; 
	        for (int i = 5; i * i <= n; i = i + 6) 
	            if (n % i == 0 || n % (i + 2) == 0) 
	            return false; 
	        return true; 
	    }
		
	    public static boolean[] getSieve(int n) {
	        boolean[] isPrime = new boolean[n+1];
	        for (int i = 2; i <= n; i++) isPrime[i] = true;
	        for (int i = 2; i*i <= n; i++) if (isPrime[i]) 
	                for (int j = i; i*j <= n; j++) isPrime[i*j] = false;
	        return isPrime;
	    }
	    
	    static long pow(long x, long pow, long mod){
	    	long res = 1;
	    	x = x % mod;
	    	if (x == 0) return 0;
	    	while (pow > 0){
	    		if ((pow & 1) != 0) res = (res * x) % mod;
	        	pow >>= 1;
	        	x = (x * x) % mod;
	    	}
	    	return res;
	    }
	    
	    public static int gcd(int a, int b) { 
	    	int tmp = 0;
	    	while(b != 0) {
	    		tmp = b;
	    		b = a%b;
	    		a = tmp;
	    	}
	    	return a;
	    }
	    
	    public static long gcd(long a, long b) { 
	    	long tmp = 0;
	    	while(b != 0) {
	    		tmp = b;
	    		b = a%b;
	    		a = tmp;
	    	}
	    	return a;
	    }
	    
	    public static int random(int min, int max) {
	    	return random.nextInt(max-min+1)+min;
	    }
	    
		public static void dbg(Object... o) { 
			System.out.println(Arrays.deepToString(o)); 
		}
		
		public static void reverse(int[] s, int l , int r) {
			for(int i = l; i<=(l+r)/2; i++) {
				int tmp = s[i];
				s[i] = s[r+l-i];
				s[r+l-i] = tmp;
			}
	    }
		
		public static void reverse(int[] s) {
			reverse(s, 0, s.length-1);
	    }
		
		public static void reverse(long[] s, int l , int r) {
			for(int i = l; i<=(l+r)/2; i++) {
				long tmp = s[i];
				s[i] = s[r+l-i];
				s[r+l-i] = ",Restricted
1141,"public class Solution {

    public static void main(String[] args) {

        try {
            BufferedReader br = new BufferedReader(new InputStreamReader(System.in));
            int numTests = Integer.parseInt(br.readLine());
            int cnt = 1;
            while (cnt <= numTests) {
                String NandK = br.readLine();

                String[] split = NandK.split("" "");
                int n = Integer.parseInt(split[0]); // rooms
                int K = Integer.parseInt(split[1]); // operations

                int minPassages = n/2;
                int maxPassages = (n * (n-1))/2;
                
                int minPassagesPerRoom = 1;
                int maxPassagesPerRoom = n-1;
                
                Map<Integer, Integer> roomNumToPassage = new HashMap<>();
                String estimate = ""E"";

                for (int i = 0; i < K; i++) {
                    // read room num and passages
                    String[] roomAndNumPassages = br.readLine().split("" "");
                    int roomNum = Integer.parseInt(roomAndNumPassages[0]); // rooms
                    int passages = Integer.parseInt(roomAndNumPassages[1]); // operations
                    
                    if (roomNumToPassage.get(roomNum) == null) {
                        roomNumToPassage.put(roomNum, passages);
                        int diff = maxPassagesPerRoom - passages;
                        maxPassages -= diff;
                    }

                    String walkPassage = ""W"";
                    String teleport = ""T"";

                    // make move
                    System.out.println(teleport);
                }

                // print estimate
                System.out.println(estimate+((minPassages + maxPassages)/2));

                cnt++;
            }
        } catch (Exception ex) ",skyfugl
333,"class Solution {
    static int overMax = Integer.MIN_VALUE;
    static boolean isFirstPass = true;

    public static int printHelper(ArrayList<Integer> list, Deque<Integer> deque, int prev, int count) {
        if (deque.size() == 1) {
            if (prev <= deque.getFirst()) {
                overMax = Math.max(overMax, count + 1);
                return count + 1;
            } else {
                overMax = Math.max(overMax, count);
            }
        }
        int res = 0, currPrev = prev;
        if (isFirstPass == true) {
            isFirstPass = false;
            prev = deque.getFirst();
            deque.removeFirst();
            res = Math.max(res, printHelper(list, deque, prev, count + 1));
            int max1 = overMax;
            deque.addFirst(prev);
            prev = deque.getLast();
            deque.removeLast();
            res = Math.max(res, printHelper(list, deque, prev, count + 1));
            int max2 = overMax;
            deque.addLast(prev);
        } else if (deque.getFirst() >= prev) {
            // System.out.println(deque.getFirst() + "" "" + prev + "" "" + count);
            prev = deque.getFirst();
            deque.removeFirst();
            res = Math.max(res, printHelper(list, deque, prev, count + 1));
            deque.addFirst(prev);
            prev = deque.getLast();
            deque.removeLast();
            if (currPrev <= prev) {
                res = Math.max(res, printHelper(list, deque, prev, count + 1));
            } else {
                prev = currPrev;
                res = Math.max(res, printHelper(list, deque, prev, count));
            }
            deque.addLast(prev);

        } else if (deque.getLast() >= prev) {
            // System.out.println(deque.getLast() + "" "" + prev + "" "" + count);
            prev = deque.getLast();
            deque.removeLast();
            res = Math.max(res, printHelper(list, deque, prev, count + 1));
            deque.addLast(prev);
            prev = deque.getFirst();
            deque.removeFirst();
            if (currPrev <= prev)
                res = Math.max(res, printHelper(list, deque, prev, count + 1));
            else {
                prev = currPrev;
                res = Math.max(res, printHelper(list, deque, prev, count));
            }
            deque.addFirst(prev);

        }
        return res;
    }

    public static int printOutput(ArrayList<Integer> list) {
        overMax = Integer.MIN_VALUE;
        Deque<Integer> deque = new LinkedList<Integer>();
        for (int k : list)
            deque.add(k);
        int prev = Integer.MIN_VALUE;
        isFirstPass = true;
        printHelper(list, deque, prev, 0);
        return overMax;
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int n = sc.nextInt();
        // int[][] input = new int[n][2];
        ArrayList<ArrayList<Integer>> input = new ArrayList<>();
        for (int i = 0; i < n; i++) {
            int len = sc.nextInt();
            input.add(new ArrayList<Integer>());
            for (int j = 0; j < len; j++) {
                input.get(i).add(sc.nextInt());
            }
        }

        for (int i = 0; i < n; i++) {
            int res = ",Roshan
338,"class Solution {
    static boolean found = false;

    public static void findMin(int cMin, int mMin, int yMin, int kMin, int a) {
        if (cMin + mMin + yMin + kMin == 1000000) {
            System.out.println(""Case #"" + (a + 1) + "": "" + cMin + "" "" + mMin + "" "" + yMin + "" "" + kMin);
            return;
        }
        // findMin(cMin - 1, mMin, yMin, kMin, a);
        // findMin(cMin, mMin - 1, yMin, kMin, a);
        // findMin(cMin, mMin, yMin - 1, kMin, a);
        // findMin(cMin, mMin, yMin, kMin - 1, a);
    }

    public static void compute3D(ArrayList<ArrayList<Integer>> list, int a) {
        PriorityQueue<Integer> c = new PriorityQueue<>();
        PriorityQueue<Integer> m = new PriorityQueue<>();
        PriorityQueue<Integer> y = new PriorityQueue<>();
        PriorityQueue<Integer> k = new PriorityQueue<>();
        for (int i = 0; i < 3; i++) {
            for (int j = 0; j < 4; j++) {
                if (j == 0) {
                    c.add(list.get(i).get(j));
                } else if (j == 1) {
                    m.add(list.get(i).get(j));
                } else if (j == 2) {
                    y.add(list.get(i).get(j));
                } else if (j == 3) {
                    k.add(list.get(i).get(j));
                }
            }
        }
        int cMin = c.peek();
        int mMin = m.peek();
        int yMin = y.peek();
        int kMin = k.peek();
        int total = cMin + mMin + yMin + kMin;
        if (total < 1000000) {
            System.out.println(""Case #"" + (a + 1) + "": IMPOSSIBLE"");
        } else if (total == 1000000) {
            System.out.println(""Case #"" + (a + 1) + "": "" + cMin + "" "" + mMin + "" "" + yMin + "" "" + kMin);
        } else {
            findMin(cMin, mMin, yMin, kMin, a);
        }
    }

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int input = sc.nextInt();
        int n = 3;
        ArrayList<ArrayList<ArrayList<Integer>>> printerAll = new ArrayList<>();

        for (int a = 0; a < input; a++) {
            // PriorityQueue<Integer> c = new PriorityQueue<>();
            // PriorityQueue<Integer> m = new PriorityQueue<>();
            // PriorityQueue<Integer> y = new PriorityQueue<>();
            // PriorityQueue<Integer> k = new PriorityQueue<>();
            ArrayList<ArrayList<Integer>> printerCol = new ArrayList<>();
            for (int i = 0; i < n; i++) {
                printerCol.add(new ArrayList<Integer>());
                for (int j = 0; j < 4; j++) {
                    int in = sc.nextInt();
                    printerCol.get(i).add(in);
                    // if (j == 0) {
                    // c.add(in);
                    // } else if (j == 1) {
                    // m.add(in);
                    // } else if (j == 2) {
                    // y.add(in);
                    // } else if (j == 3) {
                    // k.add(in);
                    // }
                }
            }
            // int cMin = c.peek();
            // int mMin = m.peek();
            // int yMin = y.peek();
            // int kMin = k.peek();
            // int total = cMin + mMin + yMin + kMin;
            // if (total < 1000000) {
            // System.out.println(""Case #"" + (a + 1) + "": IMPOSSIBLE"");
            // } else if (total == 1000000) {
            // System.out.println(""Case #"" + (a + 1) + "": "" + cMin + "" "" + mMin + "" "" + yMin
            // + "" "" + kMin);
            // } else {
            // System.out.println(total + "" "" + cMin + "" "" + mMin + "" "" + yMin + "" "" +
            // kMin);
            // }
            printerAll.add(printerCol);
        }
        for (int i = ",Roshan
694,"class Solution {
    public static void main(String[] args) {
        Scanner scan = new Scanner(System.in);
        int t = Integer.parseInt(scan.nextLine());
        for (int i = 0; i < t; i++) {
            String word = scan.nextLine();    
            String wordDouble = doubling(word);
            System.out.println(""Case #"" + (i+1) + "": "" + wordDouble);
        }
    }
    
    public static String doubling(String word) {
        String wordDouble = """";
        for (int i = 0; i < word.length()-1; i ++) { //don't compare the last one with the next(donesn't exist)
            char a = word.charAt(i);
            char b = word.charAt(i+1);
            wordDouble+= a;
            if (a < b) {
                wordDouble += a;
            }
        }
        return wordDouble + word.",forky01
805,"class Room {
    public boolean visited = false;
    public int index;
    public List<Integer> neighbors;
}

public class Solution {

    public static void main(String[] args) {

        Scanner in = new Scanner(new BufferedReader(new InputStreamReader(System.in)));

        int T = in.nextInt();

        for (int i = 0; i < T; i++) {

            int N = in.nextInt();
            int K = in.nextInt();

            Room[] rooms = new Room[N];

            int lastRoomIdx = -1;

            for (int j = 0; j <= K; j++) {

                int R = in.nextInt() - 1;
                int P = in.nextInt();

                if (rooms[R] == null) {

                    rooms[R] = new Room();
                    rooms[R].index = R;
                    rooms[R].neighbors = new ArrayList<>(P);

                    for (int k = 0; k < P; k++) {
                        rooms[R].neighbors.add(-1);
                    }
                }

                var room = rooms[R];
                room.visited = true;

                if (lastRoomIdx != -1) {

                    for (int k = 0; k < room.neighbors.size(); k++) {
                        if (room.neighbors.get(k) == -1) {
                            room.neighbors.set(k, lastRoomIdx);
                            break;
                        }
                    }

                    for (int k = 0; k < rooms[lastRoomIdx].neighbors.size(); k++) {
                        if (rooms[lastRoomIdx].neighbors.get(k) == -1) {
                            rooms[lastRoomIdx].neighbors.set(k, R);
                            break;
                        }
                    }
                }

                if (j == K) {
                    break;
                }

                var unknownNeighbors = room.neighbors.stream().filter(n -> n == -1).count();

                var chance = (float) unknownNeighbors / room.neighbors.size();

                if (chance > 0.75f) {
                    lastRoomIdx = R;
                    System.out.println(""W"");
                } else {
                    boolean teleported = false;

                    for (int k = 0; k < rooms.length; k++) {
                        if (rooms[k] == null) {
                            teleported = true;
                            System.out.printf(""T %d%n"", k + 1);
                            break;
                        }
                    }

                    if (teleported) {
                        lastRoomIdx = -1;
                    } else {
                        // all rooms are visited, go somewhere randomly
                        lastRoomIdx = R;
                        System.out.println(""W"");
                    }
                }

                System.out.flush();
            }

            var knownPendingRooms = new ArrayList<Integer>();
            var unknownPendingRooms = new ArrayList<Integer>();

            int nPassages = 0;

            for (int j = 0; j < N; j++) {

                var room = rooms[j];

                if (room == null) {
                    unknownPendingRooms.add(j);
                    continue;
                }

                boolean hasUnknownPassages = false;

                for (int k = 0; k < room.neighbors.size(); k++) {

                    if (room.neighbors.get(k) == -1) {

                        if (!hasUnknownPassages) {
                            knownPendingRooms.add(j);
                            hasUnknownPassages = true;
                        }

                    } else {

                        if (room.neighbors.get(k) > j) {
                            nPassages++;
                        }
                    }
                }
            }

//            boolean[][] connections = new boolean[N][];
//
//            for (int j = 0; j < N; j++) {
//
//                connections[j] = new boolean[N];
//
//                if (rooms[j] != null) {
//
//                    for (int k = 0; k < rooms[j].neighbors.size(); k++) {
//
//                        var neig = rooms[j].neighbors.get(k);
//
//                        if (neig != -1) {
//                            connections[j][rooms[j].neighbors.get(k)] = true;
//                        }
//                    }
//                }
//            }

//            while (knownPendingRooms.size() > 0) {
//
//                var pendingRoom = knownPendingRooms.get(0);
//
//                var room = rooms[pendingRoom];
//
//                if (!room.visited && room.neighbors.size() > 0) {
//                    knownPendingRooms.remove(pendingRoom);
//                    continue;
//                }
//
//                for (int j = 0; j < room.neighbors.size(); j++) {
//
//                    if (room.neighbors.get(j) == -1) {
//
//                        if (unknownPendingRooms.size() > 0) {
//
//                            var unknownIndex = unknownPendingRooms.remove(0);
//
//                            var unknownRoom = new Room();
//                            unknownRoom.index = unknownIndex;
//                            unknownRoom.neighbors = new ArrayList<>();
//                            unknownRoom.neighbors.add(pendingRoom);
//
//                            rooms[unknownIndex] = unknownRoom;
//
//                            knownPendingRooms.add(unknownIndex);
//                            room.neighbors.set(j, unknownIndex);
//
//                            connections[pendingRoom][unknownIndex] = true;
//                            connections[unknownIndex][pendingRoom] = true;
//
//                            nPassages++;
//
//                        } else {
//
//                            for (var r : knownPendingRooms) {
//
//                                if (r.equals(pendingRoom)) {
//                                    continue;
//                                }
//
//                                if (connections[pendingRoom][r]) {
//                                    continue;
//                                }
//
//                                var otherRoom = rooms[r];
//
//                                if (!otherRoom.visited) {
//
//                                    room.neighbors.set(j, r);
//                                    otherRoom.neighbors.add(pendingRoom);
//
//                                } else {
//
//                                    int c = 0;
//                                    int firstNeigh = -1;
//
//                                    for (int h = 0; h < otherRoom.neighbors.size(); h++) {
//
//                                        var neigh = otherRoom.neighbors.get(h);
//
//                                        if (neigh == -1) {
//                                            if (firstNeigh == -1) {
//                                                firstNeigh = h;
//                                            }
//                                            c += 1;
//                                        }
//                                    }
//
//                                    room.neighbors.set(j, r);
//                                    otherRoom.neighbors.set(firstNeigh, pendingRoom);
//
//                                    if (c == 1) {
//                                        knownPendingRooms.remove(Integer.valueOf(otherRoom.index));
//                                    }
//                                }
//
//                                nPassages++;
//
//                                connections[pendingRoom][r] = true;
//                                connections[r][pendingRoom] = true;
//
//                                break;
//                            }
//                        }
//                    }
//                }
//
//                if (room.visited) {
//                    knownPendingRooms.remove(pendingRoom);
//                }
//            }

            System.out.printf(""E %d%n"", nPassages);
            System.",jaimuepe
946,"public class Solution {

	public static void main(String[] args) {
		Scanner s = new Scanner(System.in);
		int i, j, k, l, t;
		int p1[] = new int[4];
		int p2[] = new int[4];
		int p3[] = new int[4];
		int saida[] = new int[4];

		
		do {
			t = s.nextInt();
		} while(t < 1 || t > 100);
		
		for(i = 1; i <= t; i++) {
			l = 0;
			
				for(k = 0; k < 4; k++) {
					do {
						p1[k] = s.nextInt();
						
					} while(p1[k] < 0 || p1[k] > (int) Math.pow(10, 6));
				}
				
				for(k = 0; k < 4; k++) {
					do {
						p2[k] = s.nextInt();
						
					} while(p2[k] < 0 || p2[k] > (int) Math.pow(10, 6));
				}
				
				for(k = 0; k < 4; k++) {
 					do {
						p3[k] = s.nextInt();
						
					} while(p3[k] < 0 || p3[k] > (int) Math.pow(10, 6));
				}
			
			for(j = 0; j < 4; j++) {
				
				if(p1[j] >= p2[j] & p1[j] >= p3[j]) {
					saida[l] = p1[j];
				} else if(p2[j] >= p3[j]) {
					saida[l] = p2[j];
				} else {
					saida[l] = p3[j];
				}
				
				
				if(p1[j] == 0)
					if(p2[j] >= p3[j])
						saida[l] = p2[j];
					else
						saida[l] = p3[j];
				
				if(p2[j] == 0)
					if(p1[j] >= p3[j])
						saida[l] = p1[j];
					else
						saida[l] = p3[j];
				
				if(p3[j] == 0)
					if(p1[j] >= p2[j])
						saida[l] = p1[j];
					else
						saida[l] = p2[j];
				
				if(p1[j] == 0 && p2[j] == 0)
					saida[l] = p3[j];
				
				if(p2[j] == 0 && p3[j] == 0)
					saida[l] = p1[j];
				
				if(p1[j] == 0 && p3[j] == 0)
					saida[l] = p2[j];
				
				l++;
			}
			
			l = 0;
			System.out.print(""Case #"" + i + "": "");
			
			if((saida[0] + saida[1] + saida[2] + saida[3]) == (int) Math.pow(10, 6)) {
				System.out.print(saida[0] + "" "" + saida[1] + "" "" + saida[2] + "" "" + saida[3]);
			} else {
				System.out.print(""IMPOSSIBLE"");
			}
			
			if(i != t)
				System.",marcosph
